from_postcode,to_postcode,from_lat,from_long,to_lat,to_long,from_loc_identified,to_loc_identified,route_locs_identified,time_min,distance_km,imputed,no_route
E01018162, CB20AA,52.34297942,-0.074905448,52.179443,0.135112, True, True, True,23,32.9,0,0
E01015621, CB20AA,52.56394779,-0.241085,52.179443,0.135112, True, True, True,43,69,0,0
E01018080, CB20AA,52.55374593,0.097012561,52.179443,0.135112, True, True, True,43,58.2,0,0
E01018009, CB20AA,52.21507368,0.123649,52.179443,0.135112, True, True, True,8,6.1,0,0
E01033429, CB20AA,52.34065187,0.337643284,52.179443,0.135112, True, True, True,25,34.1,0,0
E01018062, CB20AA,52.45931132,0.062081499,52.179443,0.135112, True, True, True,34,45.4,0,0
E01018093, CB20AA,52.66357406,0.150743316,52.179443,0.135112, True, True, True,55,74.2,0,0
E01018208, CB20AA,52.41671923,-0.106722731,52.179443,0.135112, True, True, True,32,46.9,0,0
E01018071, CB20AA,52.66148104,0.169247,52.179443,0.135112, True, True, True,51,64.7,0,0
E01017994, CB20AA,52.18222436,0.156592643,52.179443,0.135112, True, True, True,3,1.8,0,0
E01018267, CB20AA,52.08294285,0.016647,52.179443,0.135112, True, True, True,14,15.4,0,0
E01018081, CB20AA,52.56384261,0.064827298,52.179443,0.135112, True, True, True,43,59.2,0,0
E01015654, CB20AA,52.58698592,-0.242051326,52.179443,0.135112, True, True, True,46,73.8,0,0
E01018046, CB20AA,52.457261,0.295448,52.179443,0.135112, True, True, True,30,38.1,0,0
E01018303, CB20AA,52.11238467,0.148634123,52.179443,0.135112, True, True, True,10,13.9,0,0
E01018054, CB20AA,52.34856848,0.223824667,52.179443,0.135112, True, True, True,20,22.9,0,0
E01018075, CB20AA,52.55293059,-0.119346936,52.179443,0.135112, True, True, True,49,77.3,0,0
E01018069, CB20AA,52.65577681,0.173012448,52.179443,0.135112, True, True, True,51,64.3,0,0
E01018126, CB20AA,52.362472,-0.407653,52.179443,0.135112, True, True, True,32,50.3,0,0
E01018035, CB20AA,52.2933909,0.424509237,52.179443,0.135112, True, True, True,22,27.5,0,0
E01018195, CB20AA,52.43682268,-0.279648926,52.179443,0.135112, True, True, True,33,51.6,0,0
E01015618, CB20AA,52.61942361,-0.085371403,52.179443,0.135112, True, True, True,53,83.4,0,0
E01018037, CB20AA,52.35160274,0.142847364,52.179443,0.135112, True, True, True,24,27.1,0,0
E01018105, CB20AA,52.45215029,0.042614524,52.179443,0.135112, True, True, True,34,45.5,0,0
E01018199, CB20AA,52.377588,0.008332,52.179443,0.135112, True, True, True,28,39.2,0,0
E01018289, CB20AA,52.11185696,0.190496137,52.179443,0.135112, True, True, True,9,11.4,0,0
E01018100, CB20AA,52.55826379,-0.1271,52.179443,0.135112, True, True, True,49,76.7,0,0
E01018043, CB20AA,52.45005663,0.300091511,52.179443,0.135112, True, True, True,29,36.5,0,0
E01017969, CB20AA,52.18709874,0.158028175,52.179443,0.135112, True, True, True,3,2.3,0,0
E01015666, CB20AA,52.55992168,-0.228675918,52.179443,0.135112, True, True, True,43,69.7,0,0
E01023660, CB20AA,52.05031126,-0.022842982,52.179443,0.135112, True, True, True,17,19.4,0,0
E01018157, CB20AA,52.46850567,-0.136522002,52.179443,0.135112, True, True, True,43,65.5,0,0
E01018056, CB20AA,52.39148785,0.118529825,52.179443,0.135112, True, True, True,29,37,0,0
E01018054, CB20AA,52.34856848,0.223824667,52.179443,0.135112, True, True, True,20,22.9,0,0
E01018132, CB20AA,52.31426376,-0.173611401,52.179443,0.135112, True, True, True,23,32.9,0,0
E01018179, CB20AA,52.2202101,-0.293961,52.179443,0.135112, True, True, True,28,39.3,0,0
E01018099, CB20AA,52.560972,-0.142239,52.179443,0.135112, True, True, True,47,75.2,0,0
E01018293, CB20AA,52.14853202,0.137291952,52.179443,0.135112, True, True, True,5,4.5,0,0
E01018242, CB20AA,52.181181,0.216355,52.179443,0.135112, True, True, True,7,7.4,0,0
E01015676, CB20AA,52.60489887,-0.270352704,52.179443,0.135112, True, True, True,46,74.5,0,0
E01018170, CB20AA,52.33787128,-0.082584215,52.179443,0.135112, True, True, True,23,32.7,0,0
E01018065, CB20AA,52.493984,0.048249,52.179443,0.135112, True, True, True,38,50.8,0,0
E01018278, CB20AA,52.24977037,-0.123859634,52.179443,0.135112, True, True, True,19,26,0,0
E01015614, CB20AA,52.58927,-0.205467,52.179443,0.135112, True, True, True,46,73.7,0,0
E01018234, CB20AA,52.28716172,0.125762462,52.179443,0.135112, True, True, True,18,21.2,0,0
E01018024, CB20AA,52.40532212,0.314362139,52.179443,0.135112, True, True, True,27,33.2,0,0
E01018285, CB20AA,52.29687613,-0.005323444,52.179443,0.135112, True, True, True,17,23.3,0,0
E01017977, CB20AA,52.22727638,0.137191831,52.179443,0.135112, True, True, True,10,7.7,0,0
E01018052, CB20AA,52.33315106,0.336352275,52.179443,0.135112, True, True, True,25,32.6,0,0
E01017977, CB20AA,52.22727638,0.137191831,52.179443,0.135112, True, True, True,10,7.7,0,0
E01018236, CB20AA,52.28338095,0.123998043,52.179443,0.135112, True, True, True,18,20.8,0,0
E01018191, CB20AA,52.43657839,-0.285734213,52.179443,0.135112, True, True, True,34,52.4,0,0
E01018073, CB20AA,52.67229165,0.176568411,52.179443,0.135112, True, True, True,53,66.6,0,0
E01017977, CB20AA,52.22727638,0.137191831,52.179443,0.135112, True, True, True,10,7.7,0,0
E01017946, CB20AA,52.21297755,0.157540449,52.179443,0.135112, True, True, True,6,5.2,0,0
E01018288, CB20AA,52.117433,0.228426,52.179443,0.135112, True, True, True,10,11.4,0,0
E01017944, CB20AA,52.21534529,0.165238218,52.179443,0.135112, True, True, True,6,5.1,0,0
E01015658, CB20AA,52.60657791,-0.241503127,52.179443,0.135112, True, True, True,47,75.5,0,0
E01018162, CB20AA,52.34297942,-0.074905448,52.179443,0.135112, True, True, True,23,32.9,0,0
E01018057, CB20AA,52.25001427,0.292569877,52.179443,0.135112, True, True, True,16,16.1,0,0
E01018221, CB20AA,52.250686,0.020164059,52.179443,0.135112, True, True, True,13,18.7,0,0
E01018064, CB20AA,52.56280729,-0.131553782,52.179443,0.135112, True, True, True,48,76.2,0,0
E01023657, CB20AA,52.05353453,-0.013467973,52.179443,0.135112, True, True, True,17,23.6,0,0
E01018273, CB20AA,52.24185274,0.162339289,52.179443,0.135112, True, True, True,11,9.2,0,0
E01015677, CB20AA,52.6001009,-0.263808371,52.179443,0.135112, True, True, True,45,73.8,0,0
E01015621, CB20AA,52.56394779,-0.241085,52.179443,0.135112, True, True, True,43,69,0,0
E01018218, CB20AA,52.1461919,0.344631923,52.179443,0.135112, True, True, True,17,22.3,0,0
E01015597, CB20AA,52.57896768,-0.286944301,52.179443,0.135112, True, True, True,44,70.8,0,0
E01033178, CB20AA,52.54233865,-0.284448102,52.179443,0.135112, True, True, True,40,64.9,0,0
E01015683, CB20AA,52.61346702,-0.270960358,52.179443,0.135112, True, True, True,48,76,0,0
E01018275, CB20AA,52.13517962,-0.000105589,52.179443,0.135112, True, True, True,15,18.2,0,0
E01032794, CB20AA,52.19225052,0.124376801,52.179443,0.135112, True, True, True,3,2.7,0,0
E01018078, CB20AA,52.54844293,0.106523933,52.179443,0.135112, True, True, True,43,58.3,0,0
E01018299, CB20AA,52.26935192,0.188095747,52.179443,0.135112, True, True, True,14,13.3,0,0
E01018047, CB20AA,52.35324934,0.323534996,52.179443,0.135112, True, True, True,26,35.2,0,0
E01018080, CB20AA,52.55374593,0.097012561,52.179443,0.135112, True, True, True,43,58.2,0,0
E01018102, CB20AA,52.46038634,0.044703278,52.179443,0.135112, True, True, True,35,45.8,0,0
E01015642, CB20AA,52.54485692,-0.287609107,52.179443,0.135112, True, True, True,40,65.3,0,0
E01018123, CB20AA,52.35751158,0.035486121,52.179443,0.135112, True, True, True,24,30.2,0,0
E01018221, CB20AA,52.250686,0.020164059,52.179443,0.135112, True, True, True,13,18.7,0,0
E01018266, CB20AA,52.28120418,0.046544,52.179443,0.135112, True, True, True,14,19.8,0,0
E01018257, CB20AA,52.25111142,0.111907487,52.179443,0.135112, True, True, True,13,17.3,0,0
E01018240, CB20AA,52.11497214,0.059078003,52.179443,0.135112, True, True, True,10,10.2,0,0
E01017976, CB20AA,52.227777,0.142311663,52.179443,0.135112, True, True, True,9,6.8,0,0
E01018299, CB20AA,52.26935192,0.188095747,52.179443,0.135112, True, True, True,14,13.3,0,0
E01018241, CB20AA,52.09160961,0.073519983,52.179443,0.135112, True, True, True,13,17.5,0,0
E01018154, CB20AA,52.24657371,-0.259727749,52.179443,0.135112, True, True, True,27,37.7,0,0
E01018268, CB20AA,52.05879534,0.046398777,52.179443,0.135112, True, True, True,14,19.2,0,0
E01018258, CB20AA,52.25398661,0.103414322,52.179443,0.135112, True, True, True,14,17.4,0,0
E01015598, CB20AA,52.57687748,-0.292870046,52.179443,0.135112, True, True, True,43,70.5,0,0
E01018084, CB20AA,52.56267545,0.094413854,52.179443,0.135112, True, True, True,44,58.9,0,0
E01018286, CB20AA,52.20160263,0.190427,52.179443,0.135112, True, True, True,8,6.4,0,0
E01018159, CB20AA,52.45246376,-0.114429,52.179443,0.135112, True, True, True,39,51.5,0,0
E01018037, CB20AA,52.35160274,0.142847364,52.179443,0.135112, True, True, True,24,27.1,0,0
E01018036, CB20AA,52.35868326,0.131501,52.179443,0.135112, True, True, True,25,27.9,0,0
E01017977, CB20AA,52.22727638,0.137191831,52.179443,0.135112, True, True, True,10,7.7,0,0
E01018105, CB20AA,52.45215029,0.042614524,52.179443,0.135112, True, True, True,34,45.5,0,0
E01018021, CB20AA,52.43209077,0.242418,52.179443,0.135112, True, True, True,27,33.6,0,0
E01018185, CB20AA,52.22252453,-0.268471499,52.179443,0.135112, True, True, True,27,37.6,0,0
E01018222, CB20AA,52.24962391,0.025075,52.179443,0.135112, True, True, True,13,18.3,0,0
E01018273, CB20AA,52.24185274,0.162339289,52.179443,0.135112, True, True, True,11,9.2,0,0
E01015633, CB20AA,52.60048418,-0.241643829,52.179443,0.135112, True, True, True,48,77.7,0,0
E01018186, CB20AA,52.217905,-0.263103013,52.179443,0.135112, True, True, True,26,37.1,0,0
E01023661, CB20AA,52.05862592,-0.023744918,52.179443,0.135112, True, True, True,16,19.9,0,0
E01018033, CB20AA,52.40131263,0.254775444,52.179443,0.135112, True, True, True,25,30.3,0,0
E01018093, CB20AA,52.66357406,0.150743316,52.179443,0.135112, True, True, True,55,74.2,0,0
E01033116, CB20AA,52.18393481,-0.088057765,52.179443,0.135112, True, True, True,19,27.3,0,0
E01018202, CB20AA,52.31720138,-0.111134649,52.179443,0.135112, True, True, True,20,28.9,0,0
E01033433, CB20AA,52.360529,-0.251714,52.179443,0.135112, True, True, True,27,41.9,0,0
E01017952, CB20AA,52.22677217,0.120782426,52.179443,0.135112, True, True, True,10,7.2,0,0
E01018053, CB20AA,52.35524453,0.191367444,52.179443,0.135112, True, True, True,20,24,0,0
E01015654, CB20AA,52.58698592,-0.242051326,52.179443,0.135112, True, True, True,46,73.8,0,0
E01015595, CB20AA,52.58233468,-0.289115601,52.179443,0.135112, True, True, True,44,71.2,0,0
E01018193, CB20AA,52.4355618,-0.275181762,52.179443,0.135112, True, True, True,32,51.5,0,0
E01018193, CB20AA,52.4355618,-0.275181762,52.179443,0.135112, True, True, True,32,51.5,0,0
E01018252, CB20AA,52.21179379,0.009174207,52.179443,0.135112, True, True, True,12,15.7,0,0
E01018293, CB20AA,52.14853202,0.137291952,52.179443,0.135112, True, True, True,5,4.5,0,0
E01018036, CB20AA,52.35868326,0.131501,52.179443,0.135112, True, True, True,25,27.9,0,0
E01018037, CB20AA,52.35160274,0.142847364,52.179443,0.135112, True, True, True,24,27.1,0,0
E01018244, CB20AA,52.18207303,0.222678,52.179443,0.135112, True, True, True,7,7.8,0,0
E01018187, CB20AA,52.22925738,-0.26824,52.179443,0.135112, True, True, True,25,35.5,0,0
E01017985, CB20AA,52.19717305,0.108574,52.179443,0.135112, True, True, True,5,4.4,0,0
E01018120, CB20AA,52.29576248,-0.247989565,52.179443,0.135112, True, True, True,30,44.8,0,0
E01015608, CB20AA,52.59723064,-0.235676087,52.179443,0.135112, True, True, True,48,76.4,0,0
E01018022, CB20AA,52.40305616,0.122759327,52.179443,0.135112, True, True, True,29,37.9,0,0
E01032802, CB20AA,52.22066034,0.141544513,52.179443,0.135112, True, True, True,8,6.2,0,0
E01018166, CB20AA,52.32782034,-0.068328595,52.179443,0.135112, True, True, True,21,30.1,0,0
E01018080, CB20AA,52.55374593,0.097012561,52.179443,0.135112, True, True, True,43,58.2,0,0
E01018090, CB20AA,52.65774646,0.036321374,52.179443,0.135112, True, True, True,52,71.4,0,0
E01015614, CB20AA,52.58927,-0.205467,52.179443,0.135112, True, True, True,46,73.7,0,0
E01033433, CB20AA,52.360529,-0.251714,52.179443,0.135112, True, True, True,27,41.9,0,0
E01018178, CB20AA,52.21708041,-0.293481095,52.179443,0.135112, True, True, True,28,39,0,0
E01015690, CB20AA,52.57571588,-0.267369288,52.179443,0.135112, True, True, True,43,70.3,0,0
E01015627, CB20AA,52.57473582,-0.339527821,52.179443,0.135112, True, True, True,46,73.3,0,0
E01015614, CB20AA,52.58927,-0.205467,52.179443,0.135112, True, True, True,46,73.7,0,0
E01018065, CB20AA,52.493984,0.048249,52.179443,0.135112, True, True, True,38,50.8,0,0
E01018049, CB20AA,52.313809,0.303546558,52.179443,0.135112, True, True, True,26,34.8,0,0
E01018054, CB20AA,52.34856848,0.223824667,52.179443,0.135112, True, True, True,20,22.9,0,0
E01018295, CB20AA,52.14484444,0.152169654,52.179443,0.135112, True, True, True,6,5.8,0,0
E01018216, CB20AA,52.51671611,-0.267893282,52.179443,0.135112, True, True, True,38,60.8,0,0
E01015632, CB20AA,52.5963829,-0.256946,52.179443,0.135112, True, True, True,47,75.3,0,0
E01018113, CB20AA,52.37072235,-0.26017,52.179443,0.135112, True, True, True,29,43.8,0,0
E01018287, CB20AA,52.1921844,0.183765,52.179443,0.135112, True, True, True,7,4.6,0,0
E01017943, CB20AA,52.192254,0.137179,52.179443,0.135112, True, True, True,3,2.3,0,0
E01018136, CB20AA,52.192873,-0.177757,52.179443,0.135112, True, True, True,22,31.3,0,0
E01018301, CB20AA,52.26663875,0.194312,52.179443,0.135112, True, True, True,14,13.2,0,0
E01015592, CB20AA,52.59959427,-0.278993004,52.179443,0.135112, True, True, True,47,74.9,0,0
E01018087, CB20AA,52.55078828,0.085277771,52.179443,0.135112, True, True, True,42,57.7,0,0
E01018267, CB20AA,52.08294285,0.016647,52.179443,0.135112, True, True, True,14,15.4,0,0
E01018157, CB20AA,52.46850567,-0.136522002,52.179443,0.135112, True, True, True,43,65.5,0,0
E01017945, CB20AA,52.21364238,0.153634927,52.179443,0.135112, True, True, True,7,5.4,0,0
E01015605, CB20AA,52.5927853,-0.226391131,52.179443,0.135112, True, True, True,46,74.3,0,0
E01018086, CB20AA,52.54550614,0.055707324,52.179443,0.135112, True, True, True,42,58.1,0,0
E01018211, CB20AA,52.43792955,-0.115155786,52.179443,0.135112, True, True, True,36,50.3,0,0
E01015660, CB20AA,52.60974725,-0.255185528,52.179443,0.135112, True, True, True,47,75.2,0,0
E01018075, CB20AA,52.55293059,-0.119346936,52.179443,0.135112, True, True, True,49,77.3,0,0
E01017951, CB20AA,52.22715848,0.112278726,52.179443,0.135112, True, True, True,11,15.7,0,0
E01015679, CB20AA,52.6216669,-0.285203737,52.179443,0.135112, True, True, True,48,76.9,0,0
E01018168, CB20AA,52.323817,-0.073654,52.179443,0.135112, True, True, True,20,29.8,0,0
E01018203, CB20AA,52.31736466,-0.094988396,52.179443,0.135112, True, True, True,20,28.9,0,0
E01033174, CB20AA,52.54541185,-0.271969692,52.179443,0.135112, True, True, True,41,65.8,0,0
E01015685, CB20AA,52.6137204,-0.255130964,52.179443,0.135112, True, True, True,49,78.6,0,0
E01018201, CB20AA,52.49143262,-0.291953516,52.179443,0.135112, True, True, True,37,59.9,0,0
E01023659, CB20AA,52.04623579,-0.01469585,52.179443,0.135112, True, True, True,17,23.6,0,0
E01033119, CB20AA,52.22394,-0.059502146,52.179443,0.135112, True, True, True,15,21.7,0,0
E01022072, CB20AA,51.97628894,0.21411943,52.179443,0.135112, True, True, True,22,26.7,0,0
E01026316, CB20AA,52.81056476,-0.512042342,52.179443,0.135112, True, True, True,67,107.4,0,0
E01026648, CB20AA,52.465405,0.540986634,52.179443,0.135112, True, True, True,40,52.9,0,0
E01018239, CB20AA,52.09476397,0.158269636,52.179443,0.135112, True, True, True,10,13.9,0,0
E01018259, CB20AA,52.24769292,0.116960414,52.179443,0.135112, True, True, True,13,16.8,0,0
E01018051, CB20AA,52.325733,0.351356,52.179443,0.135112, True, True, True,24,31.3,0,0
E01029929, CB20AA,52.44309167,0.609528923,52.179443,0.135112, True, True, True,38,51.1,0,0
E01017523, CB20AA,52.12621063,-0.456408287,52.179443,0.135112, True, True, True,37,54.6,0,0
E01017482, CB20AA,52.14583965,-0.458550318,52.179443,0.135112, True, True, True,38,53.2,0,0
E01017997, CB20AA,52.20362558,0.14918437,52.179443,0.135112, True, True, True,6,4.4,0,0
E01018047, CB20AA,52.35324934,0.323534996,52.179443,0.135112, True, True, True,26,35.2,0,0
E01018204, CB20AA,52.28368706,-0.110375896,52.179443,0.135112, True, True, True,19,29,0,0
E01023660, CB20AA,52.05031126,-0.022842982,52.179443,0.135112, True, True, True,17,19.4,0,0
E01029947, CB20AA,52.34355814,0.511456023,52.179443,0.135112, True, True, True,29,39.1,0,0
E01018267, CB20AA,52.08294285,0.016647,52.179443,0.135112, True, True, True,14,15.4,0,0
E01030170, CB20AA,51.95862536,1.332960604,52.179443,0.135112, True, True, True,74,111.9,0,0
E01026754, CB20AA,52.8205183,1.403561695,52.179443,0.135112, True, True, True,95,136.2,0,0
E01018242, CB20AA,52.181181,0.216355,52.179443,0.135112, True, True, True,7,7.4,0,0
E01018121, CB20AA,52.33024174,-0.033615988,52.179443,0.135112, True, True, True,22,32.4,0,0
E01018011, CB20AA,52.21613893,0.282933971,52.179443,0.135112, True, True, True,12,13.5,0,0
E01010093, CB20AA,52.537829,-2.01443475,52.179443,0.135112, True, True, True,105,175.4,0,0
E01026360, CB20AA,52.73915487,-0.375043207,52.179443,0.135112, True, True, True,59,92.9,0,0
E01026687, CB20AA,52.76230425,0.405968634,52.179443,0.135112, True, True, True,56,75.8,0,0
E01018203, CB20AA,52.31736466,-0.094988396,52.179443,0.135112, True, True, True,20,28.9,0,0
E01018231, CB20AA,52.19516027,-0.028741269,52.179443,0.135112, True, True, True,16,20.1,0,0
E01018211, CB20AA,52.43792955,-0.115155786,52.179443,0.135112, True, True, True,36,50.3,0,0
E01033539, CB20AA,52.37644184,1.120000002,52.179443,0.135112, True, True, True,61,84.6,0,0
E01033178, CB20AA,52.54233865,-0.284448102,52.179443,0.135112, True, True, True,40,64.9,0,0
E01018106, CB20AA,52.44700162,0.04293548,52.179443,0.135112, True, True, True,35,45.9,0,0
E01018214, CB20AA,52.51856215,-0.256457106,52.179443,0.135112, True, True, True,39,61.2,0,0
E01015640, CB20AA,52.54594808,-0.276682703,52.179443,0.135112, True, True, True,40,65.5,0,0
E01018220, CB20AA,52.07774749,0.362365218,52.179443,0.135112, True, True, True,16,20.8,0,0
E01018304, CB20AA,52.31620826,0.058591349,52.179443,0.135112, True, True, True,18,24.4,0,0
E01017962, CB20AA,52.19365247,0.17426513,52.179443,0.135112, True, True, True,6,4.7,0,0
E01018054, CB20AA,52.34856848,0.223824667,52.179443,0.135112, True, True, True,20,22.9,0,0
E01018186, CB20AA,52.217905,-0.263103013,52.179443,0.135112, True, True, True,26,37.1,0,0
E01015591, CB20AA,52.59919083,-0.290245559,52.179443,0.135112, True, True, True,46,73.5,0,0
E01018238, CB20AA,52.08758,0.16127,52.179443,0.135112, True, True, True,10,14,0,0
E01018013, CB20AA,52.27162299,0.324715779,52.179443,0.135112, True, True, True,19,19.7,0,0
E01018079, CB20AA,52.54413577,0.094887876,52.179443,0.135112, True, True, True,42,57.1,0,0
E01018157, CB20AA,52.46850567,-0.136522002,52.179443,0.135112, True, True, True,43,65.5,0,0
E01018280, CB20AA,52.12645988,0.16373115,52.179443,0.135112, True, True, True,8,8.3,0,0
E01018197, CB20AA,52.38454946,0.002843875,52.179443,0.135112, True, True, True,27,39.1,0,0
E01026359, CB20AA,52.65163287,-0.50134481,52.179443,0.135112, True, True, True,50,81.6,0,0
E01027044, CB20AA,52.50720845,-0.42659224,52.179443,0.135112, True, True, True,43,70.6,0,0
E01030054, CB20AA,52.33949456,1.055773065,52.179443,0.135112, True, True, True,54,75.1,0,0
E01029885, CB20AA,52.10124742,0.675648314,52.179443,0.135112, True, True, True,39,48.2,0,0
E01026494, CB20AA,52.40287001,0.992928399,52.179443,0.135112, True, True, True,54,76,0,0
E01026357, CB20AA,52.65722875,-0.508057992,52.179443,0.135112, True, True, True,51,82.4,0,0
E01026300, CB20AA,52.77584428,-0.386841986,52.179443,0.135112, True, True, True,63,97,0,0
E01026678, CB20AA,52.90794652,0.484276451,52.179443,0.135112, True, True, True,68,94.3,0,0
E01030124, CB20AA,52.2467205,0.687706847,52.179443,0.135112, True, True, True,33,45.6,0,0
E01026351, CB20AA,52.65224444,-0.480183864,52.179443,0.135112, True, True, True,50,80,0,0
E01033316, CB20AA,52.18888259,0.999305721,52.179443,0.135112, True, True, True,48,69.3,0,0
E01030061, CB20AA,52.15311278,1.050573197,52.179443,0.135112, True, True, True,53,77.5,0,0
E01018304, CB20AA,52.31620826,0.058591349,52.179443,0.135112, True, True, True,18,24.4,0,0
E01032525, CB20AA,52.35592118,0.508984879,52.179443,0.135112, True, True, True,31,40.5,0,0
E01018273, CB20AA,52.24185274,0.162339289,52.179443,0.135112, True, True, True,11,9.2,0,0
E01018146, CB20AA,52.34929658,-0.177839,52.179443,0.135112, True, True, True,26,36.8,0,0
E01026458, CB20AA,52.64107489,0.691488719,52.179443,0.135112, True, True, True,56,81.7,0,0
E01017516, CB20AA,52.10817325,-0.498823805,52.179443,0.135112, True, True, True,39,58.3,0,0
E01018090, CB20AA,52.65774646,0.036321374,52.179443,0.135112, True, True, True,52,71.4,0,0
E01018216, CB20AA,52.51671611,-0.267893282,52.179443,0.135112, True, True, True,38,60.8,0,0
E01029983, CB20AA,52.03986912,1.183896567,52.179443,0.135112, True, True, True,67,100.2,0,0
E01015663, CB20AA,52.58520736,-0.267172111,52.179443,0.135112, True, True, True,45,73,0,0
E01026701, CB20AA,52.87254675,0.494125937,52.179443,0.135112, True, True, True,64,89.5,0,0
E01015615, CB20AA,52.58634156,-0.222975675,52.179443,0.135112, True, True, True,46,74.1,0,0
E01018111, CB20AA,52.510002,0.091046626,52.179443,0.135112, True, True, True,39,53,0,0
E01018210, CB20AA,52.404858,-0.0809198,52.179443,0.135112, True, True, True,31,45,0,0
E01026660, CB20AA,52.64346114,0.189962527,52.179443,0.135112, True, True, True,49,62.4,0,0
E01026339, CB20AA,52.76627469,-0.631978044,52.179443,0.135112, True, True, True,61,98.1,0,0
E01026652, CB20AA,52.52482376,0.390589,52.179443,0.135112, True, True, True,36,48.3,0,0
E01026306, CB20AA,52.67492,-0.292659,52.179443,0.135112, True, True, True,54,84.5,0,0
E01030146, CB20AA,52.322303,0.888858,52.179443,0.135112, True, True, True,45,62.2,0,0
E01030103, CB20AA,52.27252962,0.706991651,52.179443,0.135112, True, True, True,36,50.6,0,0
E01026468, CB20AA,52.41364067,0.751100213,52.179443,0.135112, True, True, True,40,55.4,0,0
E01017504, CB20AA,52.20391911,-0.613328627,52.179443,0.135112, True, True, True,53,78.6,0,0
E01021376, CB20AA,52.052348,0.4645,52.179443,0.135112, True, True, True,23,31.3,0,0
E01026269, CB20AA,52.78353,-0.143242,52.179443,0.135112, True, True, True,63,100.1,0,0
E01026656, CB20AA,52.8958438,0.639705094,52.179443,0.135112, True, True, True,72,99.4,0,0
E01030120, CB20AA,52.102013,0.524874,52.179443,0.135112, True, True, True,27,34.5,0,0
E01030246, CB20AA,52.48403193,1.748874779,52.179443,0.135112, True, True, True,99,144,0,0
E01026288, CB20AA,52.65842162,-0.483044976,52.179443,0.135112, True, True, True,51,81.5,0,0
E01030062, CB20AA,52.14832417,1.054701,52.179443,0.135112, True, True, True,52,77.5,0,0
E01026647, CB20AA,52.75693891,0.348879876,52.179443,0.135112, True, True, True,58,80.5,0,0
E01029921, CB20AA,52.044772,0.754851,52.179443,0.135112, True, True, True,44,54,0,0
E01017391, CB20AA,52.0367757,-0.299174801,52.179443,0.135112, True, True, True,33,44.3,0,0
E01026301, CB20AA,52.76756253,-0.382108463,52.179443,0.135112, True, True, True,62,96.1,0,0
E01026677, CB20AA,52.90619015,0.489143172,52.179443,0.135112, True, True, True,67,93.5,0,0
E01029991, CB20AA,52.04356279,1.171673897,52.179443,0.135112, True, True, True,64,91,0,0
E01017542, CB20AA,52.190171,-0.322981,52.179443,0.135112, True, True, True,29,42.5,0,0
E01017429, CB20AA,52.127187,-0.216416715,52.179443,0.135112, True, True, True,26,32.9,0,0
E01017546, CB20AA,52.16110649,-0.619703358,52.179443,0.135112, True, True, True,47,70.7,0,0
E01029927, CB20AA,52.44732697,0.624157992,52.179443,0.135112, True, True, True,39,51.9,0,0
E01029881, CB20AA,52.141932,0.707554,52.179443,0.135112, True, True, True,44,59.2,0,0
E01029915, CB20AA,52.04360969,0.730189865,52.179443,0.135112, True, True, True,43,52.7,0,0
E01022528, CB20AA,51.25425526,-1.174623734,52.179443,0.135112, True, True, True,99,165,0,0
E01026364, CB20AA,52.71068964,-0.349573637,52.179443,0.135112, True, True, True,57,89.9,0,0
E01026719, CB20AA,52.73278764,0.221528792,52.179443,0.135112, True, True, True,62,86.3,0,0
E01030123, CB20AA,52.24387489,0.694185841,52.179443,0.135112, True, True, True,33,45.4,0,0
E01029898, CB20AA,52.10857412,0.795078355,52.179443,0.135112, True, True, True,49,64.9,0,0
E01026701, CB20AA,52.87254675,0.494125937,52.179443,0.135112, True, True, True,64,89.5,0,0
E01022097, CB20AA,52.00129963,0.379025697,52.179443,0.135112, True, True, True,23,28.2,0,0
E01026249, CB20AA,52.735994,-0.018128,52.179443,0.135112, True, True, True,64,101.4,0,0
E01029922, CB20AA,52.06440807,0.783709669,52.179443,0.135112, True, True, True,53,70.2,0,0
E01029939, CB20AA,52.35002757,0.504495311,52.179443,0.135112, True, True, True,30,40,0,0
E01026467, CB20AA,52.42247411,0.733160869,52.179443,0.135112, True, True, True,39,54.8,0,0
E01033451, CB20AA,52.31658813,0.503075843,52.179443,0.135112, True, True, True,25,33.7,0,0
E01026715, CB20AA,52.5992271,0.21307,52.179443,0.135112, True, True, True,44,56.2,0,0
E01033036, CB20AA,52.608179,0.382783,52.179443,0.135112, True, True, True,43,58.6,0,0
E01026701, CB20AA,52.87254675,0.494125937,52.179443,0.135112, True, True, True,64,89.5,0,0
E01026302, CB20AA,52.77603871,-0.378680842,52.179443,0.135112, True, True, True,63,96.8,0,0
E01029885, CB20AA,52.10124742,0.675648314,52.179443,0.135112, True, True, True,39,48.2,0,0
E01026459, CB20AA,52.65223718,0.68819704,52.179443,0.135112, True, True, True,58,82.9,0,0
E01030130, CB20AA,52.26285127,0.706299291,52.179443,0.135112, True, True, True,34,46.7,0,0
E01022080, CB20AA,52.01054922,0.245960423,52.179443,0.135112, True, True, True,18,23.7,0,0
E01030100, CB20AA,52.19501498,0.644606122,52.179443,0.135112, True, True, True,37,50.7,0,0
E01017567, CB20AA,51.88310973,-0.528112066,52.179443,0.135112, True, True, True,51,65.8,0,0
E01013802, CB20AA,52.66914928,-0.722709819,52.179443,0.135112, True, True, True,62,98.4,0,0
